source;target;type;match_type
/archives/1111-frederic-sudupe-participera-aux-commemorations-autour-de-mgr-jean-cassaigne-le-28-octobre-a-17h;/evenement/frederic-sudupe-participera-aux-commemorations-autour-de-mgr-jean-cassaigne-le-28-octobre-a-17h;301;exact
/archives/1090-rencontre-avec-pascale-dewambrechies-a-la-galerie-maubec-a-la-rochelle-le-mercredi-25-octobre-a-14h;/evenement/rencontre-avec-pascale-dewambrechies-a-la-galerie-maubec-a-la-rochelle-le-mercredi-25-octobre-a-14h;301;exact
/archives/1099-rencontre-avec-patrick-fort-a-la-mairie-de-saint-pe-de-bigorre-65-le-21-octobre-a-partir-de-14h;/evenement/rencontre-avec-patrick-fort-a-la-mairie-de-saint-pe-de-bigorre-65-le-21-octobre-a-partir-de-14h;301;exact
/archives/1114-frederic-sudupe-et-les-editions-passiflore-seront-au-salon-biban-bazar-a-pontonx-samedi-21-octobre;/evenement/frederic-sudupe-et-les-editions-passiflore-seront-au-salon-biban-bazar-a-pontonx-samedi-21-octobre;301;exact
/archives/1110-les-editions-passiflore-seront-au-salon-du-livre-d-orthez-le-samedi-14-et-le-dimanche-15-octobre-2023;/evenement/les-editions-passiflore-seront-au-salon-du-livre-d-orthez-le-samedi-14-et-le-dimanche-15-octobre-2023;301;exact
/archives/1076-rencontre-avec-jean-darot-et-gilles-vincent-a-la-librairie-lacoste-a-mont-de-marsan-le-jeudi-12-octobre-a-18h;/evenement/rencontre-avec-jean-darot-et-gilles-vincent-a-la-librairie-lacoste-a-mont-de-marsan-le-jeudi-12-octobre-a-18h;301;exact
/archives/1080-rencontre-avec-patrick-azzurra-a-la-mediatheque-francois-mitterrand-d-ambes-le-jeudi-12-octobre-a-18h30;/evenement/rencontre-avec-patrick-azzurra-a-la-mediatheque-francois-mitterrand-d-ambes-le-jeudi-12-octobre-a-18h30;301;exact
/archives/1077-rencontre-avec-jean-darot-a-la-librairie-danser-sous-la-plume-a-pau-64-le-mercredi-11-octobre;/evenement/rencontre-avec-jean-darot-a-la-librairie-danser-sous-la-plume-a-pau-64-le-mercredi-11-octobre;301;exact
/archives/1109-rencontre-avec-jean-darot-chez-passiflore-a-dax-le-mardi-10-octobre-a-19h;/evenement/rencontre-avec-jean-darot-chez-passiflore-a-dax-le-mardi-10-octobre-a-19h;301;exact
/archives/1106-les-editions-passiflore-seront-au-salon-du-livre-de-geaune-les-7-et-8-octobre-2023;/evenement/les-editions-passiflore-seront-au-salon-du-livre-de-geaune-les-7-et-8-octobre-2023;301;exact
/archives/1107-les-editions-passiflore-seront-au-salon-du-livre-pyreneen-a-bagneres-de-bigorre-les-7-et-8-octobre-2023;/evenement/les-editions-passiflore-seront-au-salon-du-livre-pyreneen-a-bagneres-de-bigorre-les-7-et-8-octobre-2023;301;exact
/archives/1079-patrick-azzurra-sera-a-la-librairie-les-mots-du-zebre-a-eysines-le-samedi-7-octobre-de-10h-a-18h;/evenement/patrick-azzurra-sera-a-la-librairie-les-mots-du-zebre-a-eysines-le-samedi-7-octobre-de-10h-a-18h;301;exact
/archives/1108-les-editions-passiflore-seront-a-la-braderie-de-dax-le-vendredi-6-et-le-samedi-7-octobre-2023;/evenement/les-editions-passiflore-seront-a-la-braderie-de-dax-le-vendredi-6-et-le-samedi-7-octobre-2023;301;exact
/archives/1102-rencontre-avec-jean-darot-a-la-librairie-les-400-coups-a-bordeaux-le-lundi-2-octobre-a-18h30;/evenement/rencontre-avec-jean-darot-a-la-librairie-les-400-coups-a-bordeaux-le-lundi-2-octobre-a-18h30;301;exact
/archives/995-patrick-azzurra-sera-present-au-salon-du-livre-de-saint-estephe-lire-dans-le-vignoble-le-dimanche-1er-octobre-2023;/evenement/patrick-azzurra-sera-present-au-salon-du-livre-de-saint-estephe-lire-dans-le-vignoble-le-dimanche-1er-octobre-2023;301;exact
/archives/1032-exposition-des-photographies-de-l-ouvrage-plumes-a-la-mediatheque-de-mont-de-marsan-du-26-septembre-au-14-octobre-2023;/evenement/exposition-des-photographies-de-l-ouvrage-plumes-a-la-mediatheque-de-mont-de-marsan-du-26-septembre-au-14-octobre-2023;301;exact
/archives/1075-rencontre-avec-serge-collinet-aux-rencontres-du-livre-de-noisy-le-roi-78-le-dimanche-1er-octobre;/evenement/rencontre-avec-serge-collinet-aux-rencontres-du-livre-de-noisy-le-roi-78-le-dimanche-1er-octobre;301;exact
/archives/1091-rencontre-avec-jean-darot-a-coeur-de-bastide-a-sainte-foy-la-grande-samedi-30-septembre-a-10h30;/evenement/rencontre-avec-jean-darot-a-coeur-de-bastide-a-sainte-foy-la-grande-samedi-30-septembre-a-10h30;301;exact
/archives/1057-les-editions-passiflore-seront-a-la-foire-d-ousse-suzan-le-vendredi-29-septembre;/evenement/les-editions-passiflore-seront-a-la-foire-d-ousse-suzan-le-vendredi-29-septembre;301;exact
/archives/1095-jean-darot-sera-en-dedicace-a-la-librairie-marbot-a-perigueux-le-vendredi-29-septembre-de-15h-a-18h;/evenement/jean-darot-sera-en-dedicace-a-la-librairie-marbot-a-perigueux-le-vendredi-29-septembre-de-15h-a-18h;301;exact
/archives/1056-rencontre-avec-frederic-sudupe-a-la-bibliotheque-de-quintaou-anglet-le-samedi-23-septembre;/evenement/rencontre-avec-frederic-sudupe-a-la-bibliotheque-de-quintaou-anglet-le-samedi-23-septembre;301;exact
/archives/1074-patrick-fort-sera-en-dedicace-a-la-librairie-lacoste-a-mont-de-marsan-le-samedi-23-septembre;/evenement/patrick-fort-sera-en-dedicace-a-la-librairie-lacoste-a-mont-de-marsan-le-samedi-23-septembre;301;exact
/archives/1097-les-editions-passiflore-seront-au-salon-du-livre-de-vic-en-bigorre-65-le-samedi-23-septembre;/evenement/les-editions-passiflore-seront-au-salon-du-livre-de-vic-en-bigorre-65-le-samedi-23-septembre;301;exact
/archives/1054-rencontre-avec-jean-darot-et-gilles-vincent-a-la-librairie-de-fil-en-page-04-le-jeudi-21-septembre;/evenement/rencontre-avec-jean-darot-et-gilles-vincent-a-la-librairie-de-fil-en-page-04-le-jeudi-21-septembre;301;exact
/archives/1078-rencontre-avec-patrick-fort-chez-passiflore-a-dax-le-mercredi-20-septembre-a-19h;/evenement/rencontre-avec-patrick-fort-chez-passiflore-a-dax-le-mercredi-20-septembre-a-19h;301;exact
/archives/1053-rencontre-avec-jean-darot-et-gilles-vincent-a-la-librairie-l-astucieuse-renarde-84-le-mardi-19-septembre;/evenement/rencontre-avec-jean-darot-et-gilles-vincent-a-la-librairie-l-astucieuse-renarde-84-le-mardi-19-septembre;301;exact
/archives/1096-les-editions-passiflore-seront-au-salon-du-livre-de-cambo-les-bains-64-le-dimanche-17-septembre;/evenement/les-editions-passiflore-seront-au-salon-du-livre-de-cambo-les-bains-64-le-dimanche-17-septembre;301;exact
/archives/1087-patrick-fort-a-la-librairie-la-reverie-a-aire-sur-l-adour-le-samedi-16-septembre;/evenement/patrick-fort-a-la-librairie-la-reverie-a-aire-sur-l-adour-le-samedi-16-septembre;301;exact
/archives/1088-rencontre-avec-jean-michel-lafon-et-jean-michel-cormary-a-izon-33-le-samedi-16-septembre;/evenement/rencontre-avec-jean-michel-lafon-et-jean-michel-cormary-a-izon-33-le-samedi-16-septembre;301;exact
/archives/1094-jean-michel-lafon-et-jean-michel-cormary-seront-au-cultura-de-merignac-le-samedi-16-septembre-apres-midi;/evenement/jean-michel-lafon-et-jean-michel-cormary-seront-au-cultura-de-merignac-le-samedi-16-septembre-apres-midi;301;exact
/archives/1055-rencontre-avec-frederic-sudupe-a-la-mediatheque-du-pays-morcenais-le-vendredi-15-septembre;/evenement/rencontre-avec-frederic-sudupe-a-la-mediatheque-du-pays-morcenais-le-vendredi-15-septembre;301;exact
/archives/1072-bertrand-lucq-sera-en-dedicace-a-la-librairie-la-reverie-a-aire-sur-adour-40-le-vendredi-25-aout-a-17h;/evenement/bertrand-lucq-sera-en-dedicace-a-la-librairie-la-reverie-a-aire-sur-adour-40-le-vendredi-25-aout-a-17h;301;exact
/archives/1069-chantal-detcherry-marc-large-et-bertrand-lucq-seront-au-salon-du-livre-de-leon-40-le-dimanche-20-aout;/evenement/chantal-detcherry-marc-large-et-bertrand-lucq-seront-au-salon-du-livre-de-leon-40-le-dimanche-20-aout;301;exact
/archives/1011-patrick-azzurra-sera-en-dedicace-au-marche-de-maubuisson-le-mercredi-16-aout;/evenement/patrick-azzurra-sera-en-dedicace-au-marche-de-maubuisson-le-mercredi-16-aout;301;exact
/archives/1006-patrick-azzurra-sera-a-la-librairie-de-corinne-a-soulac-le-mardi-15-aout-de-10h-a-19h;/evenement/patrick-azzurra-sera-a-la-librairie-de-corinne-a-soulac-le-mardi-15-aout-de-10h-a-19h;301;exact
/archives/994-patrick-azzurra-sera-en-dedicace-a-la-maison-de-la-presse-de-lacanau-le-mardi-08-aout-2023-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-a-la-maison-de-la-presse-de-lacanau-le-mardi-08-aout-2023-de-10h-a-18h;301;exact
/archives/1014-les-editions-passiflore-au-salon-la-ruche-des-mots-a-riez-04-le-dimanche-6-aout;/evenement/les-editions-passiflore-au-salon-la-ruche-des-mots-a-riez-04-le-dimanche-6-aout;301;exact
/archives/1071-les-editions-passiflore-seront-a-la-braderie-estivale-de-dax-le-vendredi-4-et-le-samedi-5-aout-2023;/evenement/les-editions-passiflore-seront-a-la-braderie-estivale-de-dax-le-vendredi-4-et-le-samedi-5-aout-2023;301;exact
/archives/1062-les-editions-passiflore-seront-aux-berges-ephemeres-le-jeudi-27-juillet-de-16h-a-18h;/evenement/les-editions-passiflore-seront-aux-berges-ephemeres-le-jeudi-27-juillet-de-16h-a-18h;301;exact
/archives/1005-patrick-azzurra-sera-a-la-librairie-luluberlue-a-hourtin-le-mardi-25-juillet-de-9h-a-13h;/evenement/patrick-azzurra-sera-a-la-librairie-luluberlue-a-hourtin-le-mardi-25-juillet-de-9h-a-13h;301;exact
/archives/1066-les-editions-passiflore-seront-aux-berges-ephemeres-le-vendredi-21-juillet-de-18h-a-20h;/evenement/les-editions-passiflore-seront-aux-berges-ephemeres-le-vendredi-21-juillet-de-18h-a-20h;301;exact
/archives/1070-les-editions-passiflore-seront-a-la-braderie-estivale-de-dax-le-vendredi-21-et-le-samedi-22-juillet-2023;/evenement/les-editions-passiflore-seront-a-la-braderie-estivale-de-dax-le-vendredi-21-et-le-samedi-22-juillet-2023;301;exact
/archives/1044-rencontre-avec-marc-large-a-la-mediatheque-de-saint-jean-de-luz-64-le-jeudi-20-juillet-a-15h;/evenement/rencontre-avec-marc-large-a-la-mediatheque-de-saint-jean-de-luz-64-le-jeudi-20-juillet-a-15h;301;exact
/archives/1003-patrick-azzurra-en-dedicace-a-l-espace-culturel-leclerc-d-ares-le-mardi-18-juillet-de-10h-a-18h;/evenement/patrick-azzurra-en-dedicace-a-l-espace-culturel-leclerc-d-ares-le-mardi-18-juillet-de-10h-a-18h;301;exact
/archives/1059-bertrand-lucq-et-les-editions-passiflore-seront-au-salon-du-livre-d-accous-le-wek-end-du-15-et-16-juillet;/evenement/bertrand-lucq-et-les-editions-passiflore-seront-au-salon-du-livre-d-accous-le-wek-end-du-15-et-16-juillet;301;exact
/archives/1061-les-editions-passiflore-seront-aux-berges-ephemeres-le-jeudi-13-juillet-de-16h-a-18h;/evenement/les-editions-passiflore-seront-aux-berges-ephemeres-le-jeudi-13-juillet-de-16h-a-18h;301;exact
/archives/993-patrick-azzurra-sera-en-dedicace-a-la-maison-de-la-presse-de-lacanau-le-mardi-11-juillet-2023-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-a-la-maison-de-la-presse-de-lacanau-le-mardi-11-juillet-2023-de-10h-a-18h;301;exact
/archives/1049-les-editions-passiflore-seront-au-salon-du-livre-de-la-bastide-clairence-64-les-8-et-9-juillet-2023;/evenement/les-editions-passiflore-seront-au-salon-du-livre-de-la-bastide-clairence-64-les-8-et-9-juillet-2023;301;exact
/archives/1048-les-editions-passiflore-et-leurs-auteurs-seront-au-salon-du-livre-d-hossegor-les-7-8-et-9-juillet;/evenement/les-editions-passiflore-et-leurs-auteurs-seront-au-salon-du-livre-d-hossegor-les-7-8-et-9-juillet;301;exact
/archives/1065-les-editions-passiflore-seront-aux-berges-ephemeres-le-vendredi-7-juillet-de-18h-a-20h;/evenement/les-editions-passiflore-seront-aux-berges-ephemeres-le-vendredi-7-juillet-de-18h-a-20h;301;exact
/archives/1046-rencontre-avec-patrick-azzurra-a-la-librairie-les-feuilles-volantes-a-saint-paul-les-dax-le-6-juillet;/evenement/rencontre-avec-patrick-azzurra-a-la-librairie-les-feuilles-volantes-a-saint-paul-les-dax-le-6-juillet;301;exact
/archives/1068-rencontre-avec-jean-darot-a-la-librairie-les-sandales-d-empedocle-a-besancon-25-le-6-juillet-de-15h-a-18h;/evenement/rencontre-avec-jean-darot-a-la-librairie-les-sandales-d-empedocle-a-besancon-25-le-6-juillet-de-15h-a-18h;301;exact
/archives/1051-rencontre-avec-frederic-sudupe-dans-les-locaux-des-editions-passiflore-le-5-juillet-a-19h;/evenement/rencontre-avec-frederic-sudupe-dans-les-locaux-des-editions-passiflore-le-5-juillet-a-19h;301;exact
/archives/1031-hommage-a-luis-ocana-a-caupenne-d-armagnac-32-le-dimanche-2-juillet-en-presence-de-bertrand-lucq;/evenement/hommage-a-luis-ocana-a-caupenne-d-armagnac-32-le-dimanche-2-juillet-en-presence-de-bertrand-lucq;301;exact
/archives/999-patrick-azzurra-sera-a-la-librairie-au-chemin-des-livres-a-auvillar-le-samedi-1er-juillet;/evenement/patrick-azzurra-sera-a-la-librairie-au-chemin-des-livres-a-auvillar-le-samedi-1er-juillet;301;exact
/archives/1034-bertrand-lucq-au-troquet-de-la-pistoche-a-luz-saint-sauveur-65-en-partenariat-avec-la-librairie-plume-samedi-1er-juillet;/evenement/bertrand-lucq-au-troquet-de-la-pistoche-a-luz-saint-sauveur-65-en-partenariat-avec-la-librairie-plume-samedi-1er-juillet;301;exact
/archives/1058-rencontre-avec-frederic-sudupe-au-tabac-presse-le-monge-le-samedi-1er-juillet-de-9h-a-12h;/evenement/rencontre-avec-frederic-sudupe-au-tabac-presse-le-monge-le-samedi-1er-juillet-de-9h-a-12h;301;exact
/archives/1063-antony-soron-sera-au-festival-du-livre-de-poissy-78-avec-la-librairie-du-pincerais-le-samedi-1er-juillet;/evenement/antony-soron-sera-au-festival-du-livre-de-poissy-78-avec-la-librairie-du-pincerais-le-samedi-1er-juillet;301;exact
/archives/1025-jean-darot-et-gilles-vincent-seront-a-la-librairie-le-temps-de-lire-82-le-vendredi-30-juin;/evenement/jean-darot-et-gilles-vincent-seront-a-la-librairie-le-temps-de-lire-82-le-vendredi-30-juin;301;exact
/archives/1038-bertrand-lucq-en-dedicace-au-bar-le-central-a-mugron-40-avec-la-librairie-le-plumier-d-eugenie-le-30-juin;/evenement/bertrand-lucq-en-dedicace-au-bar-le-central-a-mugron-40-avec-la-librairie-le-plumier-d-eugenie-le-30-juin;301;exact
/archives/1026-rencontre-avec-jean-darot-a-la-librairie-montaigne-a-bergerac-24-le-jeudi-29-juin;/evenement/rencontre-avec-jean-darot-a-la-librairie-montaigne-a-bergerac-24-le-jeudi-29-juin;301;exact
/archives/1060-les-editions-passiflore-seront-aux-berges-ephemeres-le-jeudi-29-juin-de-16h-a-18h;/evenement/les-editions-passiflore-seront-aux-berges-ephemeres-le-jeudi-29-juin-de-16h-a-18h;301;exact
/archives/1033-rencontre-avec-chantal-detcherry-a-la-librairie-la-petite-fourmi-rouge-le-samedi-24-juin-a-partir-de-16h;/evenement/rencontre-avec-chantal-detcherry-a-la-librairie-la-petite-fourmi-rouge-le-samedi-24-juin-a-partir-de-16h;301;exact
/archives/1043-rencontre-avec-patrice-larrosa-et-david-dupouy-a-la-mediatheque-de-bougue-40-le-vendredi-23-juin-a-18h;/evenement/rencontre-avec-patrice-larrosa-et-david-dupouy-a-la-mediatheque-de-bougue-40-le-vendredi-23-juin-a-18h;301;exact
/archives/1045-rencontre-avec-jean-darot-a-la-librairie-la-mine-a-feuilles-a-decazeville-12-le-vendredi-23-juin;/evenement/rencontre-avec-jean-darot-a-la-librairie-la-mine-a-feuilles-a-decazeville-12-le-vendredi-23-juin;301;exact
/archives/1050-rencontre-avec-frederic-sudupe-a-la-librairie-caracteres-a-mont-de-marsan-le-vendredi-23-juin-a-19h;/evenement/rencontre-avec-frederic-sudupe-a-la-librairie-caracteres-a-mont-de-marsan-le-vendredi-23-juin-a-19h;301;exact
/archives/1041-rencontre-avec-bertrand-lucq-autour-des-cyclistes-landais-a-la-mairie-de-dax-le-jeudi-22-juin-a-partir-de-19h00;/evenement/rencontre-avec-bertrand-lucq-autour-des-cyclistes-landais-a-la-mairie-de-dax-le-jeudi-22-juin-a-partir-de-19h00;301;exact
/archives/1042-bertrand-lucq-et-les-editions-passiflore-sont-les-invites-du-12h13h-sur-souvenirs-fm-le-jeudi-22-juin;/evenement/bertrand-lucq-et-les-editions-passiflore-sont-les-invites-du-12h13h-sur-souvenirs-fm-le-jeudi-22-juin;301;exact
/archives/982-le-salon-du-livre-du-grand-perigueux-accueillera-patrick-azzurra-le-samedi-17-et-le-dimanche-18-juin;/evenement/le-salon-du-livre-du-grand-perigueux-accueillera-patrick-azzurra-le-samedi-17-et-le-dimanche-18-juin;301;exact
/archives/1030-bertrand-lucq-en-dedicace-a-la-librairie-lacoste-mont-de-marsan-le-samedi-17-juin-de-10h-a-13h;/evenement/bertrand-lucq-en-dedicace-a-la-librairie-lacoste-mont-de-marsan-le-samedi-17-juin-de-10h-a-13h;301;exact
/archives/1040-les-editions-passiflore-seront-presentes-au-salon-du-livre-de-parentis-en-born-40-samedi-17-juin;/evenement/les-editions-passiflore-seront-presentes-au-salon-du-livre-de-parentis-en-born-40-samedi-17-juin;301;exact
/archives/992-patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-leclerc-de-bergerac-le-vendredi-16-juin-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-leclerc-de-bergerac-le-vendredi-16-juin-de-10h-a-18h;301;exact
/archives/1024-les-editions-passiflore-seront-a-la-course-des-pitchouns-a-mont-de-marsan-le-vendredi-16-juin-a-partir-de-17h;/evenement/les-editions-passiflore-seront-a-la-course-des-pitchouns-a-mont-de-marsan-le-vendredi-16-juin-a-partir-de-17h;301;exact
/archives/1029-soiree-de-presentation-de-l-ouvrage-luis-ocana-le-tour-du-grand-pardon-jeudi-15-juin-a-mont-de-marsan;/evenement/soiree-de-presentation-de-l-ouvrage-luis-ocana-le-tour-du-grand-pardon-jeudi-15-juin-a-mont-de-marsan;301;exact
/archives/1019-jean-darot-invite-de-la-librairie-chemins-d-encre-a-conques-12-le-jeudi-8-juin;/evenement/jean-darot-invite-de-la-librairie-chemins-d-encre-a-conques-12-le-jeudi-8-juin;301;exact
/archives/1021-patrick-azzurra-en-dedicace-a-la-librairie-la-petite-fourmi-rouge-le-dimanche-4-juin-de-10h-a-13h;/evenement/patrick-azzurra-en-dedicace-a-la-librairie-la-petite-fourmi-rouge-le-dimanche-4-juin-de-10h-a-13h;301;exact
/archives/990-patrick-azzurra-sera-en-dedicace-a-bordeaux-auchan-lac-le-samedi-3-juin-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-a-bordeaux-auchan-lac-le-samedi-3-juin-de-10h-a-18h;301;exact
/archives/1035-les-editions-passiflore-seront-a-hagetmau-pour-la-course-de-loic-lapoudge-le-samedi-3-juin;/evenement/les-editions-passiflore-seront-a-hagetmau-pour-la-course-de-loic-lapoudge-le-samedi-3-juin;301;exact
/archives/1037-les-editions-passiflore-seront-au-grand-maul-a-saint-paul-les-dax-du-vendredi-26-au-dimanche-28-mai;/evenement/les-editions-passiflore-seront-au-grand-maul-a-saint-paul-les-dax-du-vendredi-26-au-dimanche-28-mai;301;exact
/archives/1027-pascale-dewambrechies-et-gilles-vincent-invites-par-la-curieuse-librairie-a-arudy-le-jeudi-25-mai;/evenement/pascale-dewambrechies-et-gilles-vincent-invites-par-la-curieuse-librairie-a-arudy-le-jeudi-25-mai;301;exact
/archives/1028-pascale-dewambrechies-sur-france-culture-mercredi-24-mai-a-12h50;/evenement/pascale-dewambrechies-sur-france-culture-mercredi-24-mai-a-12h50;301;exact
/archives/1000-jean-darot-invite-de-la-librairie-le-bleuet-a-banon-04-le-dimanche-21-mai;/evenement/jean-darot-invite-de-la-librairie-le-bleuet-a-banon-04-le-dimanche-21-mai;301;exact
/archives/981-patrick-azzurra-sera-en-dedicace-a-auchan-meriadeck-a-bordeaux-le-samedi-20-mai-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-a-auchan-meriadeck-a-bordeaux-le-samedi-20-mai-de-10h-a-18h;301;exact
/archives/1002-patrick-azzurra-en-dedicace-au-cocci-market-d-arsac-le-samedi-13-mai-de-10h-a-13h;/evenement/patrick-azzurra-en-dedicace-au-cocci-market-d-arsac-le-samedi-13-mai-de-10h-a-13h;301;exact
/archives/1012-jean-darot-sera-en-dedicace-a-la-librairie-jaubert-a-riez-04-le-samedi-13-mai;/evenement/jean-darot-sera-en-dedicace-a-la-librairie-jaubert-a-riez-04-le-samedi-13-mai;301;exact
/archives/1013-fabrice-lafourcade-et-loic-lapoudge-en-dedicace-a-la-librairie-campus-40-le-samedi-13-mai;/evenement/fabrice-lafourcade-et-loic-lapoudge-en-dedicace-a-la-librairie-campus-40-le-samedi-13-mai;301;exact
/archives/1004-rencontre-avec-leon-mazzella-salle-de-musique-de-magescq-40-le-vendredi-12-mai-a-19h00;/evenement/rencontre-avec-leon-mazzella-salle-de-musique-de-magescq-40-le-vendredi-12-mai-a-19h00;301;exact
/archives/946-passiflore-sera-au-salon-du-livre-de-beaupuy-avec-jean-darot-chantal-detcherry-et-pascale-dewambrechies-les-6-et-7-mai;/evenement/passiflore-sera-au-salon-du-livre-de-beaupuy-avec-jean-darot-chantal-detcherry-et-pascale-dewambrechies-les-6-et-7-mai;301;exact
/archives/1017-rencontre-avec-jean-darot-a-la-librairie-la-machine-a-lire-a-bordeaux-le-vendredi-5-mai;/evenement/rencontre-avec-jean-darot-a-la-librairie-la-machine-a-lire-a-bordeaux-le-vendredi-5-mai;301;exact
/archives/980-rencontre-avec-patrick-azzurra-a-la-bibliotheque-de-saint-laurent-medoc-le-29-avril-a-partir-de-14h;/evenement/rencontre-avec-patrick-azzurra-a-la-bibliotheque-de-saint-laurent-medoc-le-29-avril-a-partir-de-14h;301;exact
/archives/1010-pascale-dewambrechies-sera-a-la-bibliotheque-de-la-flotte-le-samedi-29-avril-a-18h;/evenement/pascale-dewambrechies-sera-a-la-bibliotheque-de-la-flotte-le-samedi-29-avril-a-18h;301;exact
/archives/1020-fabrice-lafourcade-et-loic-lapoudge-en-dedicace-a-la-librairie-la-louve-a-st-sever-samedi-29-avril;/evenement/fabrice-lafourcade-et-loic-lapoudge-en-dedicace-a-la-librairie-la-louve-a-st-sever-samedi-29-avril;301;exact
/archives/1008-pascale-dewambrechies-sera-a-la-bibliotheque-d-ars-en-re-le-vendredi-28-avril-a-16h;/evenement/pascale-dewambrechies-sera-a-la-bibliotheque-d-ars-en-re-le-vendredi-28-avril-a-16h;301;exact
/archives/1009-pascale-dewambrechies-sera-a-la-librairie-grand-largue-le-vendredi-28-avril-a-18h30;/evenement/pascale-dewambrechies-sera-a-la-librairie-grand-largue-le-vendredi-28-avril-a-18h30;301;exact
/archives/1007-pascale-dewambrechies-sera-a-la-librairie-quillet-a-loix-le-jeudi-27-avril-a-partir-de-18h;/evenement/pascale-dewambrechies-sera-a-la-librairie-quillet-a-loix-le-jeudi-27-avril-a-partir-de-18h;301;exact
/archives/979-patrick-azzurra-sera-en-dedicace-au-cultura-de-begles-le-samedi-22-avril-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-au-cultura-de-begles-le-samedi-22-avril-de-10h-a-18h;301;exact
/archives/989-patrick-azzurra-en-dedicace-a-la-librairie-lisons-sous-la-pluie-a-latresne-samedi-15-avril-de-10h-a-13h;/evenement/patrick-azzurra-en-dedicace-a-la-librairie-lisons-sous-la-pluie-a-latresne-samedi-15-avril-de-10h-a-13h;301;exact
/archives/978-patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-de-saint-medard-en-jalles-le-samedi-1er-avril;/evenement/patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-de-saint-medard-en-jalles-le-samedi-1er-avril;301;exact
/archives/964-les-editions-passiflore-seront-presentes-aux-rencontres-a-lire-a-dax-du-31-mars-au-2-avril-2023;/evenement/les-editions-passiflore-seront-presentes-aux-rencontres-a-lire-a-dax-du-31-mars-au-2-avril-2023;301;exact
/archives/965-les-editions-passiflore-seront-presentes-a-l-escale-du-livre-a-bordeaux-du-31-mars-au-2-avril-2023;/evenement/les-editions-passiflore-seront-presentes-a-l-escale-du-livre-a-bordeaux-du-31-mars-au-2-avril-2023;301;exact
/archives/977-patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-de-langon-le-samedi-18-mars-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-de-langon-le-samedi-18-mars-de-10h-a-18h;301;exact
/archives/976-entretien-avec-patrick-azzurra-au-cafe-litteraire-talencais-33-le-mardi-14-mars-a-partir-de-19h;/evenement/entretien-avec-patrick-azzurra-au-cafe-litteraire-talencais-33-le-mardi-14-mars-a-partir-de-19h;301;exact
/archives/967-patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-de-saint-magne-de-castillon-le-samedi-11-mars;/evenement/patrick-azzurra-sera-en-dedicace-a-l-espace-culturel-de-saint-magne-de-castillon-le-samedi-11-mars;301;exact
/archives/998-rencontre-avec-frederic-sudupe-pour-l-association-memoire-culture-developpement-le-samedi-11-mars;/evenement/rencontre-avec-frederic-sudupe-pour-l-association-memoire-culture-developpement-le-samedi-11-mars;301;exact
/archives/984-presentation-du-livre-les-jours-de-sable-a-saint-michel-escalus-le-vendredi-10-mars-a-19h;/evenement/presentation-du-livre-les-jours-de-sable-a-saint-michel-escalus-le-vendredi-10-mars-a-19h;301;exact
/archives/997-fabrice-lafourcade-et-loic-lapoudge-a-garlin-le-vendredi-10-mars-a-partir-de-19h30;/evenement/fabrice-lafourcade-et-loic-lapoudge-a-garlin-le-vendredi-10-mars-a-partir-de-19h30;301;exact
/archives/983-rencontre-avec-chantal-detcherry-a-la-librairie-georges-a-talence-le-mercredi-8-mars-a-18h;/evenement/rencontre-avec-chantal-detcherry-a-la-librairie-georges-a-talence-le-mercredi-8-mars-a-18h;301;exact
/archives/1136-rencontre-avec-richard-escot-a-la-librairie-page-a-page-32-le-mercredi-22-novembre;/evenement/rencontre-avec-richard-escot-a-la-librairie-page-a-page-32-le-mercredi-22-novembre;301;exact
/archives/975-patrick-azzurra-sera-en-dedicace-a-la-fnac-de-bordeaux-lac-le-samedi-4-mars-de-10h-a-18h;/evenement/patrick-azzurra-sera-en-dedicace-a-la-fnac-de-bordeaux-lac-le-samedi-4-mars-de-10h-a-18h;301;exact
/archives/991-marie-laure-hubert-nasser-au-festival-regards-de-femmes-le-vendredi-3-mars-a-19h;/evenement/marie-laure-hubert-nasser-au-festival-regards-de-femmes-le-vendredi-3-mars-a-19h;301;exact
/archives/987-presentation-du-livre-loic-lapoudge-gagner-la-foule-le-samedi-25-fevrier-au-melusin-a-nogaro-de-10h-a-12h30;/evenement/presentation-du-livre-loic-lapoudge-gagner-la-foule-le-samedi-25-fevrier-au-melusin-a-nogaro-de-10h-a-12h30;301;exact
